	D1	D2	D3	D4	D5	D6	D7	D8	D9
ENSMUSG00000114043	0	0	0	0	0	0	0	0	0
ENSMUSG00000114044	0	0	0	0	0	0	0	0	0
ENSMUSG00000114045	0.090065	0.183988	0.075697	0.269711	0.17273	0.153446	0.132762	0.078992	0.159324
ENSMUSG00000114047	0	0	0	0	0	0	0	0	0
ENSMUSG00000114048	0	0	0	0	0	0	0	0	0
ENSMUSG00000114049	0	0	0	0	0	0	0	0	0
ENSMUSG00000114050	0	0	0	0	0	0	0	0	0
ENSMUSG00000114051	0	0	0	0	0.071735	0	0	0	0
ENSMUSG00000114052	0	0	0	0	0	0	0	0	0
ENSMUSG00000114053	0.166361	0.319742	0.090908	0.021877	0.148586	0.201316	0.481073	0.419909	0.272424
ENSMUSG00000114054	0	0	0	0	0	0	0.384531	0	0
ENSMUSG00000114055	0	0	0	0	0	0	0	0	0
ENSMUSG00000114056	0	0	0	0	0	0	0	0	0
ENSMUSG00000114057	0	0	0	0	0	0	0	0	0
ENSMUSG00000114058	0	0	0	0	0	0	0	0	0
ENSMUSG00000114059	0	0	0	0	0	0	0	0	0
ENSMUSG00000114060	0	0	0	0	0	0	0	0	0
ENSMUSG00000114061	0	0	0	0	0	0	0	0	0
ENSMUSG00000114062	0	0	0	0	0	0	0	0	0
ENSMUSG00000114063	0	0	0	0	0	0	0	0	0
ENSMUSG00000114064	0	0.089385	0	0	0	0	0	0	0
ENSMUSG00000114065	0	0	0	0	0	0	0	0	0
ENSMUSG00000114066	0	0	0	0.193366	0	0	0	0	0
ENSMUSG00000114067	0	0	0	0	0	0	0	0	0
ENSMUSG00000114068	0	0	0	0	0.037976	0.039432	0.038234	0	0
ENSMUSG00000114069	0	0	0	0	0	0	0	0	0
ENSMUSG00000114070	0	0	0	0	0	0	0	0	0
ENSMUSG00000114071	0	0	0	0	0	0	0	0	0
ENSMUSG00000114072	0	0	0	0	0	0	0	0	0
ENSMUSG00000114073	0	0	0	0	0	0	0	0	0
ENSMUSG00000114074	0	0	0	0	0	0	0	0	0
ENSMUSG00000114075	0.017911	0.058979	0.017522	0.024971	0.073792	0.170351	0	0	0.055374
ENSMUSG00000114076	0	0	0	0	0	0	0	0	0
ENSMUSG00000114077	0	0	0	0	0	0	0	0	0
ENSMUSG00000114078	0	0	0	0	0	0	0	0	0
ENSMUSG00000114079	0	0	0	0	0	0	0	0	0
ENSMUSG00000114080	0	0	0	0	0	0	0	0	0
ENSMUSG00000114081	0	0	0	0	0	0	0	0	0
ENSMUSG00000114082	0	0	0	0	0	0	0	0	0
ENSMUSG00000114083	0	0	0	0	0	0	0	0	0
ENSMUSG00000114084	0	0	0	0	0	0	0	0	0
ENSMUSG00000114085	0	0	0	0	0	0	0	0	0
ENSMUSG00000114086	0	0	0	0	0	0	0	0	0
ENSMUSG00000114087	0	0	0	0	0	0	0	0	0
ENSMUSG00000114088	0	0	0	0	0	0	0	0	0
ENSMUSG00000114089	0	0	0	0	0	0	0	0	0
ENSMUSG00000114090	0	0	0	0	0	0	0	0	0
ENSMUSG00000114091	0	0	0	0	0	0	0	0	0
ENSMUSG00000114092	0	0	0	0	0	0	0	0	0
ENSMUSG00000114093	0	0	0	0	0	0	0	0	0
ENSMUSG00000114094	0.030386	0	0	0.042117	0.06219	0	0.062481	0	0.03121
ENSMUSG00000114095	0	0	0.069584	0	0.072989	0	0	0	0
ENSMUSG00000114096	0	0	0	0	0	0	0	0	0
ENSMUSG00000114097	0	0	0	0	0	0	0	0	0
ENSMUSG00000114098	0.070988	0	0	0	0	0	0	0	0
ENSMUSG00000114099	0	0	0	0	0	0	0.063759	0	0
ENSMUSG00000114100	0	0	0	0	0	0	0	0	0
ENSMUSG00000114101	0	0	0	0	0	0	0	0	0
ENSMUSG00000114102	0.64052	0.304013	0.390865	1.630793	0.19913	1.998715	0	0	1.405605
ENSMUSG00000114103	0	0	0	0	0	0	0	0	0
ENSMUSG00000114104	0	0	0	0	0	0	0	0	0
ENSMUSG00000114105	0	0	0	0	0	0	0	0	0
ENSMUSG00000114106	0	0	0	0	0	0	0	0	0
ENSMUSG00000114107	0	0	0	0	0	0	0	0	0
ENSMUSG00000114108	0	0	0	0	0	0	0	0	0
ENSMUSG00000114109	0	0	0	0	0	0	0	0	0
ENSMUSG00000114110	0	0	0	0	0	0	0	0	0
ENSMUSG00000114111	0	0	0	0	0	0	0	0	0
ENSMUSG00000114112	0	0	0	0	0	0	0	0	0
ENSMUSG00000114113	0	0	0	0	0	0	0	0	0
ENSMUSG00000114114	0	0	0	0	0	0	0	0	0
ENSMUSG00000114115	0	0	0.074149	0	0	0	0	0	0
ENSMUSG00000114117	0	0.037102	0.033051	0.047095	0	0.036148	0	0	0
ENSMUSG00000114118	0.012887	0	0	0	0	0	0	0	0
ENSMUSG00000114119	0	0	0	0	0	0	0	0	0
ENSMUSG00000114120	0	0	0	0	0	0	0	0	0
ENSMUSG00000114121	0	0	0	0	0	0	0	0	0
ENSMUSG00000114122	0	0	0	0	0	0	0	0	0
ENSMUSG00000114123	0	0	0	0	0	0	0	0	0
ENSMUSG00000114124	0	0	0	0	0	0	0	0	0
ENSMUSG00000114125	0	0	0	0	0	0	0	0	0
ENSMUSG00000114126	0	0	0	0	0	0	0	0	0
ENSMUSG00000114127	0.284416	0.614189	0.27338	0	0.344516	0.343405	0.330549	0	0.232082
ENSMUSG00000114128	0	0	0	0	0	0	0	0	0
ENSMUSG00000114129	0	0	0	0	0	0	0	0	0
ENSMUSG00000114130	0	0	0	0	0	0	0	0	0
ENSMUSG00000114131	0	0	0	0	0	0	0	0	0
ENSMUSG00000114132	0	0	0	0	0	0	0	0	0
ENSMUSG00000114133	2.604871	2.631842	3.689044	4.828608	5.104062	3.384591	5.638657	5.974835	5.523021
ENSMUSG00000114134	0	0	0	0	0	0	0	0	0
ENSMUSG00000114135	0	0	0	0	0	0.274832	0.140877	0	0
ENSMUSG00000114136	0	0	0	0	0	0	0	0	0
ENSMUSG00000114137	0	0	0	0	0	0	0	0	0
ENSMUSG00000114138	0	0	0	0	0	0	0.030549	0	0
ENSMUSG00000114139	0	0.098693	0	0	0	0.09636	0	0	0
ENSMUSG00000114140	0	0.094678	0	0.179924	0	0.179289	0.316094	0.134008	0.08988
ENSMUSG00000114141	0	0	0	0	0	0	0	0	0
ENSMUSG00000114142	0	0	0	0	0	0	0	0	0
ENSMUSG00000114143	0	0	0	0	0	0	0	0	0
ENSMUSG00000114144	0	0	0	0	0	0	0	0	0
ENSMUSG00000114145	0.602907	0	0	0	0	0.510617	0	0	1.169345
ENSMUSG00000114147	0.443096	0.341861	0.349397	0.121531	0.775184	0.755159	0.261373	0.412121	0.879925
ENSMUSG00000114148	0	0	0	0	0	0	0	0	0
ENSMUSG00000114149	0	0	0	0	0	0	0	0	0
ENSMUSG00000114150	0	0	0	0	0	0	0	0	0
ENSMUSG00000114151	0	0	0	0	0	0	0	0	0
ENSMUSG00000114152	0.293025	0.078544	0.209675	0.497827	0.146619	0.299876	0.07467	0.443422	0.074397
ENSMUSG00000114153	0	0	0	0	0	0	0	0	0
ENSMUSG00000114154	0	0	0	0	0	0	0	0	0
ENSMUSG00000114155	0	0	0	0	0	0.194104	0	0	0.09763
ENSMUSG00000114156	0	0	0	0	0	0	0	0	0
ENSMUSG00000114157	0	0.094903	0.11274	0.120489	0.088964	0.030906	0.02978	0	0.089262
ENSMUSG00000114158	0	0	0	0	0	0	0	0	0
ENSMUSG00000114159	0	0	0	0	0	0	0	0	0
ENSMUSG00000114160	0.085771	0	0	0	0.082936	0	0	0	0
ENSMUSG00000114161	0	0	0	0	0	0	0	0	0
ENSMUSG00000114162	0	0	0	0	0	0	0	0	0
ENSMUSG00000114163	0	0	0	0	0	0	0	0	0
ENSMUSG00000114164	0	0	0	0	0	0	0	0	0
ENSMUSG00000114165	0.392292	0.332734	0.191892	0.372917	0.385698	0.42325	0.220564	0.164015	0.183762
ENSMUSG00000114166	0	0	0	0	0	0	0	0	0
ENSMUSG00000114167	0	0	0	0.022971	0	0	0	0	0
ENSMUSG00000114168	0	0	0	0	0	0	0	0	0
ENSMUSG00000114169	0	0	0	0	0	0	0	0	0
ENSMUSG00000114170	1.159279	0	0	0	0	0	0	0	0
ENSMUSG00000114171	0	0	0	0	0	0	0	0	0
ENSMUSG00000114172	0.254172	0.208944	0.393105	0.412787	0.444954	0.341669	0.545447	0.324448	0.152661
ENSMUSG00000114173	0	0	0	0	0	0	0	0	0
ENSMUSG00000114174	0	0	0	0	0	0	0	0	0
ENSMUSG00000114175	0	0	0	0	0	0	0	0	0
ENSMUSG00000114176	0	0	0	0	0	0	0	0	0
ENSMUSG00000114177	0	0	0	0	0	0	0	0	0
ENSMUSG00000114178	0	0	0	0	0	0	0	0	0
ENSMUSG00000114179	2.16508	4.25769	2.624621	2.342823	4.041848	3.822112	2.241257	3.798584	2.791086
ENSMUSG00000114180	0	0	0	0	0	0	0	0	0
ENSMUSG00000114181	0	0	0	0	0	0	0	0	0
ENSMUSG00000114182	0	0	0	0	0	0	0	0	0
ENSMUSG00000114183	0	0	0	0	0	0	0	0	0
ENSMUSG00000114184	1.998074	2.148909	2.808016	2.14885	2.553505	3.307905	1.589479	0.930529	2.035262
ENSMUSG00000114185	0	0	0	0.013416	0	0.010426	0	0	0.019799
ENSMUSG00000114186	0	0	0	0	0	0	0	0	0
ENSMUSG00000114187	0	0	0	0	0	0	0	0	0
ENSMUSG00000114188	0	0	0	0	0	0	0	0	0
ENSMUSG00000114189	0	0	0	0	0	0	0	0	0
ENSMUSG00000114190	0	0	0	0	0	0	0.022669	0	0
ENSMUSG00000114191	0	0	0	0	0	0	0	0	0
ENSMUSG00000114192	0	0	0	0	0	0	0	0	0
ENSMUSG00000114193	0.026001	0.047753	0.025544	0.012136	0	0.018871	0.017901	0.053263	0.008953
ENSMUSG00000114194	0.382983	0.101728	0.180907	0.515404	0.094688	0.479919	0.388729	0	0.096671
ENSMUSG00000114195	0	0	0	0	0	0	0	0	0
ENSMUSG00000114196	0.086057	0.228984	0.229686	0.535131	0.309771	0.373386	0.453022	0.495225	0.493162
ENSMUSG00000114197	0	0	0	0	0	0	0	0	0
ENSMUSG00000114198	0	0	0	0	0	0	0	0	0
ENSMUSG00000114199	0	0	0	0	0	0	0	0	0
ENSMUSG00000114200	0	0	0	0	0	0	0	0	0
ENSMUSG00000114201	0	0	0	0	0	0	0	0	0
ENSMUSG00000114202	0.258028	0.825673	0.163198	0.697444	0.51296	0.782908	0.437279	0	0.522341
ENSMUSG00000114203	0.129844	0.046995	0.125559	0.059631	0.043997	0.182247	0.13314	0	0.177217
ENSMUSG00000114204	0	0	0	0	0	0	0	0	0
ENSMUSG00000114205	0	0	0	0	0	0	0	0	0
ENSMUSG00000114206	0	0	0	0	0	0	0	0	0
ENSMUSG00000114207	0	0	0	0	0	0	0	0	0
ENSMUSG00000114208	0	0	0	0	0	0	0	0	0
ENSMUSG00000114209	0	0	0	0	0	0	0	0	0
ENSMUSG00000114210	0	0	0	0.026078	0.057822	0.111477	0.067329	0.085853	0.038484
ENSMUSG00000114211	0	0	0	0	0	0	0	0	0
ENSMUSG00000114212	0	0.070808	0	0	0	0.060605	0.033044	0	0.06652
ENSMUSG00000114213	0	0	0	0	0	0	0	0	0
ENSMUSG00000114214	0	0	0	0	0	0	0	0	0
ENSMUSG00000114215	0	0	0	0	0	0	0	0	0
ENSMUSG00000114216	0	0	0	0	0	0	0	0	0
ENSMUSG00000114217	0.053396	0	0	0.146403	0.053978	0.111309	0.111234	0.162283	0.054539
ENSMUSG00000114218	0	0	0	0	0	0	0	0	0
ENSMUSG00000114219	0	0	0	0	0	0	0	0	0
ENSMUSG00000114220	0.151705	0.081242	0	0	0.075805	0.387191	0	0.229435	0.153961
ENSMUSG00000114221	0	0	0	0	0	0	0	0	0
ENSMUSG00000114222	0	0	0	0	0	0	0	0	0
ENSMUSG00000114223	0	0	0	0	0	0	0	0	0
ENSMUSG00000114225	0	0	0	0	0	0	0	0	0
ENSMUSG00000114226	0	0	0	0	0	0	0	0	0
ENSMUSG00000114227	0	0	0	0	0	0	0	0	0
ENSMUSG00000114228	0	0	0	0	0	0	0	0	0
ENSMUSG00000114229	0	0	0	0	0	0	0	0	0
ENSMUSG00000114230	0	0	0	0	0	0	0	0	0
ENSMUSG00000114231	0	0	0	0	0	0	0	0.027818	0
ENSMUSG00000114232	0	0	0	0	0	0	0	0	0
ENSMUSG00000114233	0	0	0	0	0	0	0	0	0
ENSMUSG00000114234	0	0	0	0	0	0	0	0	0
ENSMUSG00000114235	0	0	0	0	0	0	0	0	0
ENSMUSG00000114236	0	0	0	0	0	0	0	0	0
ENSMUSG00000114237	0	0	0	0	0	0	0	0	0
ENSMUSG00000114238	0	0	0	0	0	0	0	0	0
ENSMUSG00000114239	0	0	0	0	0	0	0	0	0
ENSMUSG00000114240	0	0	0	0	0	0	0	0	0
ENSMUSG00000114241	0.440695	0.913491	0.615273	0.874918	1.367158	0.629604	1.103088	1.003766	1.940883
ENSMUSG00000114242	0	0	0	0	0	0	0	0	0
ENSMUSG00000114243	0	0	0	0	0	0	0	0	0
ENSMUSG00000114244	0	0	0	0	0	0	0	0	0
ENSMUSG00000114245	0	0	0	0	0	0	0	0	0
ENSMUSG00000114246	0	0	0	0	0	0	0	0	0
ENSMUSG00000114247	0	0	0	0	0	0	0	0	0
ENSMUSG00000114248	0	0	0	0	0	0	0	0	0
ENSMUSG00000114249	0	0	0	0	0	0	0	0	0
ENSMUSG00000114250	0	0	0	0	0	0	0	0	0
ENSMUSG00000114251	1.474634	4.048581	2.831894	3.510984	4.184877	3.456861	2.713203	2.239422	3.309981
ENSMUSG00000114252	0.0942	0.153178	0.045467	0.195007	0.286714	0.197608	0.290195	0	0.144496
ENSMUSG00000114253	0.008908	0.019631	0.008751	0.024944	0.009218	0.038782	0.036797	0.054741	0.092019
ENSMUSG00000114254	0.884962	0.901015	0	1.132009	2.458692	6.240288	0.88324	0	0
ENSMUSG00000114255	0.122124	0.033331	0.326649	0.296202	0.093722	0.065072	0.094165	0.466623	0.125432
ENSMUSG00000114256	0	0	0	0	0	0	0	0	0
ENSMUSG00000114258	0	0	0	0	0	0	0	0	0
ENSMUSG00000114259	0	0	0	0	0	0	0	0	0
ENSMUSG00000114260	0	0	0	0	0	0	0	0	0
ENSMUSG00000114261	0	0	0	0	0	0	0	0	0
ENSMUSG00000114262	0	0	0	0	0	0	0	0	0
ENSMUSG00000114263	0	0	0	0	0	0	0	0	0
ENSMUSG00000114264	0	0	0	0	0	0	0	0	0
ENSMUSG00000114265	0	0	0	0	0	0	0	0	0
ENSMUSG00000114266	0	0	0	0	0	0	0	0	0
ENSMUSG00000114267	0	0	0	0	0	0	0	0	0
ENSMUSG00000114270	0	0	0	0	0	0	0	0	0
ENSMUSG00000114271	0	0	0	0	0	0	0	0	0
ENSMUSG00000114272	0	0	0	0	0	0	0	0	0
ENSMUSG00000114273	0	0	0	0	0	0	0	0	0
ENSMUSG00000114274	0	0.316273	0.140715	0.300687	0.368976	0.3018	0.300704	0	0.0749
ENSMUSG00000114275	0	0	0	0	0	0	0	0	0
ENSMUSG00000114276	0.038588	0.041983	0	0.053281	0	0	0	0	0.079098
ENSMUSG00000114277	28.709842	42.361733	42.785236	45.696375	42.380575	52.477329	23.711601	41.61158	27.184826
ENSMUSG00000114278	0.067615	0.032741	0.029702	0.041974	0.07232	0.073587	0.070955	0	0.031635
ENSMUSG00000114279	0	0	0	0	0	0.209042	0.106537	0.315986	0
ENSMUSG00000114280	0	0	0.105155	0	0	0	0	0.336387	0.112707
ENSMUSG00000114281	0	0	0	0	0	0	0	0	0
ENSMUSG00000114282	0	0	0	0	0	0	0	0	0
ENSMUSG00000114283	0	0	0.188437	0	0	0.099789	0	0	0.100769
ENSMUSG00000114284	0	0	0	0	0	0	0	0	0
ENSMUSG00000114285	0	0	0	0	0	0.124864	0	0	0
ENSMUSG00000114286	0	0	0	0	0	0	0	0	0
ENSMUSG00000114287	0	0	0	0	0	0	0	0	0
ENSMUSG00000114288	0	0	0	0	0	0	0	0	0
ENSMUSG00000114289	0	0	0	0	0	0	0	0	0
ENSMUSG00000114290	0	0	0	0	0	0.022008	0.021069	0	0
ENSMUSG00000114291	0.029654	0	0	0	0	0	0	0	0
ENSMUSG00000114292	0	0	0	0	0	0	0	0	0
ENSMUSG00000114293	0	0	0.229639	0.654736	0.711872	0.458051	0.510843	0.754241	0.502544
ENSMUSG00000114294	0	0	0	0	0	0	0	0	0
ENSMUSG00000114295	0.606311	0.630488	0.699475	0.597962	0.58268	0.86905	0.609705	1.353543	0.301877
ENSMUSG00000114296	0	0	0	0	0	0	0	0	0
ENSMUSG00000114297	0	0	0	0	0	0	0	0	0
ENSMUSG00000114298	0	0	0	0	0	0	0	0	0
ENSMUSG00000114299	0	0	0	0	0	0	0	0	0
ENSMUSG00000114300	0	0	0	0	0	0	0	0	0
ENSMUSG00000114301	0	0	0	0	0	0	0	0	0
ENSMUSG00000114302	0	0	0	0	0	0	0	0	0
ENSMUSG00000114303	0	0	0	0	0	0	0	0	0
ENSMUSG00000114304	0	0	0	0	0	0	0	0	0
ENSMUSG00000114305	0	0	0	0	0	0	0	0	0
ENSMUSG00000114306	0	0	0	0	0	0	0	0	0
ENSMUSG00000114307	0	0	0	0	0	0	0	0	0
ENSMUSG00000114308	0	0	0	0	0	0	0	0	0
ENSMUSG00000114309	0	0.037855	0.101165	0	0.035467	0.073737	0.035681	0	0
ENSMUSG00000114310	0	0	0	0	0	0	0	0	0
ENSMUSG00000114311	0	0	0	0	0	0.019769	0.018894	0	0
ENSMUSG00000114312	0	0	0	0	0	0	0	0	0
ENSMUSG00000114313	0	0	0.925011	0.329655	0.716773	0.461008	0.771865	0	0.253079
ENSMUSG00000114314	0	0	0	0	0	0	0	0	0
ENSMUSG00000114315	0	0	0	0	0	0	0	0	0
ENSMUSG00000114316	0	0.049156	0.014605	0	0	0	0.015377	0	0
ENSMUSG00000114317	0	0	0	0	0	0	0	0	0
ENSMUSG00000114318	0	0	0	0	0	0	0	0	0
ENSMUSG00000114319	0.12107	0.065254	0	0.082747	0.121974	0.18808	0.309279	0	0.061685
ENSMUSG00000114320	0	0	0	0	0	0	0	0	0
ENSMUSG00000114321	8.240448	9.060738	10.422687	10.653327	10.071427	15.581614	8.527685	12.18622	10.730544
ENSMUSG00000114322	0	0	0	0	0	0	0	0	0
ENSMUSG00000114323	0	0.036229	0	0	0	0	0	0	0
ENSMUSG00000114324	0	0	0	0	0	0	0	0	0
ENSMUSG00000114325	0	0	0	0	0	0	0	0	0
ENSMUSG00000114326	0.962691	0.548935	1.009452	0.772704	1.284569	1.025743	0.718447	0.530515	1.064334
ENSMUSG00000114327	0	0	0	0	0	0	0	0	0
ENSMUSG00000114328	0	0	0	0	0	0	0	0	0
ENSMUSG00000114329	0	0	0	0	0	0	0	0	0
ENSMUSG00000114330	0	0	0	0	0	0	0	0	0
ENSMUSG00000114331	0	0	0	0	0	0	0	0	0
ENSMUSG00000114332	0	0	0	0	0	0	0	0	0
ENSMUSG00000114333	0	0	0	0	0	0	0	0	0
ENSMUSG00000114334	0	0	0	0	0	0	0	0	0
ENSMUSG00000114335	0	0	0	0	0	0	0	0	0
ENSMUSG00000114336	0	0	0	0	0	0	0	0	0
ENSMUSG00000114337	0	0	0	0	0	0	0	0	0
ENSMUSG00000114338	0	0	0	0	0	0	0	0	0
ENSMUSG00000114339	0	0	0	0	0	0	0	0	0
ENSMUSG00000114340	0	0	0	0	0	0	0	0	0
ENSMUSG00000114341	0	0	0	0	0	0	0	0	0
ENSMUSG00000114342	0	0	0	0	0	0	0	0	0
ENSMUSG00000114343	0	0	0	0	0	0	0	0	0
ENSMUSG00000114344	0	0	0	0	0	0	0	0	0
ENSMUSG00000114345	0	0	0	0	0	0	0	0	0
ENSMUSG00000114346	0	0	0	0	0	0	0	0	0
ENSMUSG00000114347	0	0	0	0	0	0	0	0	0
ENSMUSG00000114348	0	0	0	0	0	0	0	0	0.075069
ENSMUSG00000114349	2.738122	3.569172	5.326608	5.023762	4.010393	8.004048	4.098005	3.236771	2.975983
ENSMUSG00000114350	0	0	0	0	0	0	0	0	0
ENSMUSG00000114352	0	0	0	0	0	0	0	0	0
ENSMUSG00000114353	0	0	0	0	0	0	0	0	0
ENSMUSG00000114354	0.12107	0.261015	0.348515	0.082747	0.426909	0.438852	0.247423	0.551216	0.246742
ENSMUSG00000114355	0	0	0	0	0	0	0	0	0
ENSMUSG00000114356	0	0	0	0	0	0	0	0	0
ENSMUSG00000114357	0	0	0	0	0	0	0	0	0
ENSMUSG00000114358	0	0	0	0	0	0	0	0	0
ENSMUSG00000114359	0	0	0	0	0	0	0	0	0
ENSMUSG00000114360	0	0	0	0	0	0	0	0	0
ENSMUSG00000114361	0	0	0	0	0	0	0	0	0
ENSMUSG00000114362	0	0	0	0	0	0	0	0	0
ENSMUSG00000114363	0	0	0	0	0	0	0	0	0
ENSMUSG00000114364	0	0	0	0	0	0	0	0	0
ENSMUSG00000114365	0	0	0	0	0	0	0	0	0
ENSMUSG00000114366	0	0	0	0	0	0	0	1.00704	0.334655
ENSMUSG00000114367	0	0	0	0	0	0	0	0	0
ENSMUSG00000114368	0	0	0	0	0	0	0	0	0
ENSMUSG00000114369	0	0.056281	0	0.035733	0.079163	0.082624	0.026473	0	0.026454
ENSMUSG00000114370	0	0	0	0	0	0.019165	0	0	0
ENSMUSG00000114371	0	0	0	0	0	0	0	0	0
ENSMUSG00000114372	0	0	0	0	0	0	0	0	0
ENSMUSG00000114373	0	0	0	0	0	0	0	0	0
ENSMUSG00000114374	0	0	0	0	0	0	0	0	0
ENSMUSG00000114375	0.576607	0.150309	0	0.380241	0.695258	0.415772	0	0.429747	0.431406
ENSMUSG00000114376	0	0	0.072453	0	0	0.077609	0	0	0
ENSMUSG00000114377	0	0	0	0	0	0	0	0	0
ENSMUSG00000114378	0	0	0.010827	0.030895	0.034344	0.024159	0	0	0.045631
ENSMUSG00000114379	0	0	0	0	0	0	0	0	0
ENSMUSG00000114380	4.682616	11.477062	2.542733	7.213371	5.228061	9.158793	1.870243	5.553382	0.919147
ENSMUSG00000114381	0	0	0	0	0	0	0	0	0
ENSMUSG00000114382	0	0	0	0	0	0	0	0	0
ENSMUSG00000114383	0	0	0	0	0	0	0	0	0
ENSMUSG00000114384	0	0	0	0	0	0	0	0	0
ENSMUSG00000114385	0	0	0	0	0	0	0	0	0
ENSMUSG00000114386	0	0	0	0	0	0	0	0	0
ENSMUSG00000114387	0	0.013193	0	0	0	0.01301	0	0	0
ENSMUSG00000114388	0	0	0	0	0	0	0	0	0
ENSMUSG00000114389	0	0	0	0	0	0	0	0	0
ENSMUSG00000114390	0	0	0	0	0	0	0	0	0
ENSMUSG00000114391	0	0	0	0	0	0	0	0	0
ENSMUSG00000114392	0	0	0	0	0	0	0	0	0
ENSMUSG00000114393	0	0	0	0	0	0	0	0	0
ENSMUSG00000114394	0	0	0	0	0	0	0	0	0
ENSMUSG00000114395	0	0	0	0	0	0	0	0	0
ENSMUSG00000114396	0	0	0	0	0	0	0	0	0
ENSMUSG00000114397	0	0	0	0	0	0	0	0	0
ENSMUSG00000114398	0.039103	0.021445	0.038225	0.054475	0.02012	0.105296	0.120878	0	0
ENSMUSG00000114399	0	0	0	0	0	0	0	0	0
ENSMUSG00000114400	0	0	0	0	0	0	0	0	0
ENSMUSG00000114401	0	0	0	0	0	0	0	0	0
ENSMUSG00000114402	0	0	0	0	0	0	0	0	0
ENSMUSG00000114403	0	0	0	0	0	0	0	0	0.034029
ENSMUSG00000114404	0	0	0	0	0	0	0	0	0
ENSMUSG00000114405	0	0	0	0	0	0	0	0	0
ENSMUSG00000114406	0	0	0	0	0	0	0	0	0
ENSMUSG00000114407	0	0	0	0.021358	0	0	0	0	0
ENSMUSG00000114408	0	0	0	0	0	0	0	0	0
ENSMUSG00000114409	0	0.072897	0.021654	0.030859	0.068378	0.047655	0.045681	0	0.02283
ENSMUSG00000114410	0	0	0	0	0	0	0	0	0
ENSMUSG00000114411	0	0	0	0	0	0	0	0	0
ENSMUSG00000114412	0	0	0	0	0	0	0	0	0
ENSMUSG00000114414	0	0	0	0	0	0	0	0	0
ENSMUSG00000114415	0	0	0	0	0	0	0	0	0
ENSMUSG00000114416	0	0	0	0	0	0	0	0	0
ENSMUSG00000114417	0	0	0	0	0	0	0	0	0
ENSMUSG00000114418	0	0.230317	0.407809	0	0	0	0	0	0.222366
ENSMUSG00000114419	1.389686	1.237541	2.203218	1.734509	1.765398	1.189051	0.98785	1.833974	1.785557
ENSMUSG00000114420	0	0	0.058515	0	0	0	0	0	0
ENSMUSG00000114421	0	0	0	0	0	0	0	0	0
ENSMUSG00000114422	0	0	0	0	0	0	0	0	0
ENSMUSG00000114423	0	0	0	0	0	0	0	0	0
ENSMUSG00000114424	0.016585	0	0	0.023136	0.017094	0	0.0171	0.050864	0.034194
ENSMUSG00000114425	0	0	0	0	0	0	0	0	0
ENSMUSG00000114426	0	0	0	0	0	0	0	0	0
ENSMUSG00000114427	0	0	0	0	0	0	0	0	0
ENSMUSG00000114428	0	0	0	0	0	0	0	0	0
ENSMUSG00000114429	0	0	0	0.032912	0.024307	0.025393	0.048739	0	0
ENSMUSG00000114430	0	0	0	0	0	0	0	0	0
ENSMUSG00000114431	0	0	0	0	0	0	0	0	0
ENSMUSG00000114432	0	0.082692	0	0	0.077453	0	0	0.220944	0
ENSMUSG00000114433	0.037646	0.06229	0.202848	0.290252	0.31858	0.356035	0.369524	0.192904	0.097287
ENSMUSG00000114434	0	0	0	0	0	0	0	0	0
ENSMUSG00000114436	0	0	0	0	0	0	0	0	0.026266
ENSMUSG00000114437	0	0	0	0	0	0	0	0	0
ENSMUSG00000114438	0	0	0	0	0	0	0	0	0
ENSMUSG00000114439	0	0	0.112222	0	0	0	0	0	0
ENSMUSG00000114440	0	0.059654	0	0	0	0	0	0	0
ENSMUSG00000114441	0	0	0	0	0	0	0	0	0
ENSMUSG00000114442	0.007933	0.011984	0.048283	0.011112	0.049278	0.011825	0.061644	0.03343	0.016393
ENSMUSG00000114443	0.186209	0.151432	0.269699	0.128082	0.283461	0.390823	0	0	0.047612
ENSMUSG00000114444	0	0	0	0	0	0	0	0	0
ENSMUSG00000114445	0	0	0	0	0	0	0	0	0
ENSMUSG00000114446	0	0	0	0	0	0	0	0	0
ENSMUSG00000114447	0	0	0	0	0	0	0	0	0
ENSMUSG00000114448	0	0	0	0	0	0	0	0	0
ENSMUSG00000114449	0	0	0	0	0	0	0	0	0
ENSMUSG00000114450	0	0	0	0	0	0	0	0	0
ENSMUSG00000114451	0	0	0	0	0	0	0	0	0
ENSMUSG00000114452	0	0	0	0	0	0	0	0	0
ENSMUSG00000114453	0	0	0	0	0	0	0	0	0
ENSMUSG00000114454	0	0	0	0	0	0	0	0	0
ENSMUSG00000114456	0.021951	0.048829	0.042868	0.306093	0.136162	0.141999	0.135871	0.067528	0.18193
ENSMUSG00000114457	0	0	0.060645	0	0	0	0	0	0
ENSMUSG00000114458	0	0	2.928694	0	0	3.168038	0	0	0
ENSMUSG00000114459	0	0	0	0	0	0	0	0	0
ENSMUSG00000114460	0	0	0	0	0	0	0	0	0
ENSMUSG00000114461	0	0	0	0	0	0	0	0	0
ENSMUSG00000114462	0	0	0	0	0	0	0	0	0
ENSMUSG00000114463	0	0	0	0	0.425947	0	0	0	0
ENSMUSG00000114464	0	0	0	0	0	0	0	0	0
ENSMUSG00000114465	0	0	0	0	0	0	0	0	0
ENSMUSG00000114466	0	0	0	0	0	0	0	0	0
ENSMUSG00000114467	0	0	0	0	0	0	0	0	0
ENSMUSG00000114468	0	0	0	0	0	0	0	0	0
