Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
ch_2D_CKDL260002520-1A_23757VLT4_L4_1	(1, 37.625763600178374)	(2, 38.315287952804866)	(3, 38.69423443496549)	(4, 38.85294494052587)	(5, 38.96035022390041)	(6, 38.82589641995813)	(7, 38.841553082981505)	(8, 39.062655918897335)	(9, 38.967560393688615)	(10, 38.919018145090575)	(15, 39.18071624812874)	(20, 39.354194623683455)	(25, 39.31557400888671)	(30, 39.19733082066506)	(35, 39.144184374682894)	(40, 39.1199970330485)	(45, 38.96418191814445)	(50, 38.83256488696247)	(55, 38.77621239139616)	(60, 38.773637343467676)	(65, 38.77278703277362)	(70, 38.706653917890826)	(75, 38.669772893816805)	(80, 38.61466680820873)	(85, 38.563926524307625)	(90, 38.59763099037038)	(95, 38.524673596702414)	(100, 38.402733182322876)	(105, 38.39616805289078)	(110, 38.288286081181056)	(115, 38.20354455177843)	(120, 38.09765921293464)	(125, 37.98251532772756)	(130, 37.92111818108641)	(135, 37.73729587750611)	(140, 37.66268046555103)	(145, 37.54267095782008)	(150, 37.40756065966533)
ch_2D_CKDL260002520-1A_23757VLT4_L4_2	(1, 38.28298723503767)	(2, 38.48798574289895)	(3, 38.90999521288743)	(4, 39.003867947619256)	(5, 39.104103660115854)	(6, 39.19261602754133)	(7, 39.1427128023255)	(8, 39.1501070017761)	(9, 39.19750541002722)	(10, 39.18607483601341)	(15, 39.2440003028763)	(20, 39.23574001207103)	(25, 39.26495879023302)	(30, 39.257559945555315)	(35, 39.19500058369714)	(40, 39.186172217205765)	(45, 39.17666779222892)	(50, 39.194525450014574)	(55, 39.20398486498849)	(60, 39.16460232992792)	(65, 39.14757149447024)	(70, 39.104446582768176)	(75, 39.078490767587724)	(80, 38.98915170894955)	(85, 38.97050913889899)	(90, 38.91229056382521)	(95, 38.876199256454605)	(100, 38.808515918776514)	(105, 38.77221264482326)	(110, 38.72758493659616)	(115, 38.64474321142437)	(120, 38.55577340151391)	(125, 38.47127171005654)	(130, 38.4383070900635)	(135, 38.315381381808024)	(140, 38.22246180834289)	(145, 38.098630833359834)	(150, 38.10641700194327)
ch_3A_CKDL260002520-1A_2372W3LT4_L5_1	(1, 38.27418838047197)	(2, 38.58361620341012)	(3, 38.96954376380277)	(4, 39.05214182622643)	(5, 39.1618389854744)	(6, 38.93006724799695)	(7, 38.8261690448795)	(8, 38.993142253759565)	(9, 39.00586877697787)	(10, 39.07876288935883)	(15, 39.135266510000164)	(20, 39.29858684517849)	(25, 39.26430633944601)	(30, 39.15854325018913)	(35, 39.05171544083257)	(40, 39.08451727492102)	(45, 38.99604909648954)	(50, 38.90141793707132)	(55, 38.855908326183865)	(60, 38.865181108582895)	(65, 38.87707035550288)	(70, 38.81313664896278)	(75, 38.801543518951576)	(80, 38.75229284967572)	(85, 38.71440537983976)	(90, 38.754339270018264)	(95, 38.70136552361331)	(100, 38.58995058023037)	(105, 38.62266289060221)	(110, 38.473555401885925)	(115, 38.37474111290605)	(120, 38.284783741880936)	(125, 38.178727213775176)	(130, 38.13742540885845)	(135, 37.97409990885031)	(140, 37.900247816185626)	(145, 37.78806579993171)	(150, 37.65626240396047)
ch_3A_CKDL260002520-1A_2372W3LT4_L5_2	(1, 38.301587802584905)	(2, 38.35430445523958)	(3, 38.767259378709234)	(4, 38.811132694998626)	(5, 38.925660883013734)	(6, 38.967022561698194)	(7, 38.97048204121725)	(8, 39.00941911924349)	(9, 39.07560163093848)	(10, 39.04109980268437)	(15, 39.10177488419782)	(20, 39.109880797641004)	(25, 39.16730987926733)	(30, 39.14466764798433)	(35, 39.14320523598968)	(40, 39.137506515815375)	(45, 39.14315798736148)	(50, 39.156237058036425)	(55, 39.160329898721514)	(60, 39.14639977886876)	(65, 39.131056791129495)	(70, 39.1099129343598)	(75, 39.08733516780437)	(80, 39.0459736804099)	(85, 39.035293960114124)	(90, 39.00658152349089)	(95, 38.9717726747984)	(100, 38.95856716143823)	(105, 38.932907713099446)	(110, 38.897816520377646)	(115, 38.857858336370064)	(120, 38.81530472974071)	(125, 38.743835919095815)	(130, 38.73679281285239)	(135, 38.67703343653428)	(140, 38.633062753638576)	(145, 38.56806184022886)	(150, 38.5561823490985)
ch_3A_CKDL260002520-1A_23757VLT4_L4_1	(1, 37.46213316047272)	(2, 38.22670866738459)	(3, 38.70990282264618)	(4, 38.8801195467781)	(5, 38.960697705257644)	(6, 38.6750798659301)	(7, 38.57146113780934)	(8, 38.84614570040845)	(9, 38.80153747004763)	(10, 38.81844538120264)	(15, 39.11898412872933)	(20, 39.31690526931463)	(25, 39.29561241894902)	(30, 39.14693096812102)	(35, 39.108629256610065)	(40, 39.09751298914071)	(45, 38.933008262917724)	(50, 38.806086873955216)	(55, 38.76376148109015)	(60, 38.75828035866097)	(65, 38.76823916842675)	(70, 38.699084202527686)	(75, 38.66436430337893)	(80, 38.61183984433997)	(85, 38.5539115873662)	(90, 38.59023114482219)	(95, 38.5258272248911)	(100, 38.39771509914216)	(105, 38.39451887757082)	(110, 38.27872685105778)	(115, 38.17645219700348)	(120, 38.06819962925067)	(125, 37.96003715672978)	(130, 37.91355784014773)	(135, 37.71965025570399)	(140, 37.64941055087678)	(145, 37.51578040536295)	(150, 37.380543254499024)
ch_3A_CKDL260002520-1A_23757VLT4_L4_2	(1, 38.219529751673264)	(2, 38.4599131302452)	(3, 38.86079619763634)	(4, 38.94395764860877)	(5, 39.05507190798466)	(6, 39.15307847544513)	(7, 39.11679336876691)	(8, 39.12754293257769)	(9, 39.15198426715882)	(10, 39.151729316664955)	(15, 39.206787245371444)	(20, 39.20534945045114)	(25, 39.23656014547587)	(30, 39.208600321641306)	(35, 39.17518989839821)	(40, 39.1605086349677)	(45, 39.147875405796086)	(50, 39.15781849716423)	(55, 39.16426259805069)	(60, 39.128752283837855)	(65, 39.11150770568101)	(70, 39.0656638825157)	(75, 39.038864869348096)	(80, 38.94215314266075)	(85, 38.924832949652384)	(90, 38.87015208562982)	(95, 38.832274689794694)	(100, 38.76542270127922)	(105, 38.726159079837785)	(110, 38.68645476846849)	(115, 38.60329022982206)	(120, 38.5217933667404)	(125, 38.43749430318623)	(130, 38.415421406151054)	(135, 38.29983607693555)	(140, 38.21833585352134)	(145, 38.11043273087705)	(150, 38.12277306579977)
ch_3B_CKDL260002520-1A_2372W3LT4_L5_1	(1, 38.324563978526186)	(2, 38.47912909900186)	(3, 38.953931048187044)	(4, 39.127115106572276)	(5, 39.03550882236621)	(6, 39.10378062698833)	(7, 39.177243462984386)	(8, 39.152239930683024)	(9, 39.16744398802308)	(10, 39.178791481960104)	(15, 39.232211362590895)	(20, 39.35339039639841)	(25, 39.311390526722576)	(30, 39.25894510964973)	(35, 39.117420923224216)	(40, 39.134571972172566)	(45, 39.024024810626706)	(50, 38.926063480778154)	(55, 38.87370606478402)	(60, 38.87735385143431)	(65, 38.882226427291684)	(70, 38.80916282199588)	(75, 38.79928076537713)	(80, 38.75272587212359)	(85, 38.71473289027414)	(90, 38.7522395435815)	(95, 38.71158820656511)	(100, 38.6062836899291)	(105, 38.64399008762043)	(110, 38.50551677730243)	(115, 38.439483709800314)	(120, 38.35494151218628)	(125, 38.260733518668935)	(130, 38.223435642114325)	(135, 38.06881077897084)	(140, 38.02146181146736)	(145, 37.93983681090285)	(150, 37.80747634971009)
ch_3B_CKDL260002520-1A_2372W3LT4_L5_2	(1, 38.376536228508606)	(2, 38.47234191902997)	(3, 38.85019945405782)	(4, 38.91285054461958)	(5, 39.00867171920172)	(6, 39.05431937552783)	(7, 39.04954834930235)	(8, 39.086152668968204)	(9, 39.15546835735406)	(10, 39.11650942818009)	(15, 39.17662719736565)	(20, 39.18144377253657)	(25, 39.23894912260215)	(30, 39.23869518400548)	(35, 39.23901054270988)	(40, 39.20694705289936)	(45, 39.21109394244188)	(50, 39.235850633007765)	(55, 39.24005184579682)	(60, 39.22083070695705)	(65, 39.2080091304345)	(70, 39.1861900242648)	(75, 39.17003434235645)	(80, 39.13160961327913)	(85, 39.12032263621296)	(90, 39.092776750166614)	(95, 39.06503163587166)	(100, 39.05425253599883)	(105, 39.031944004474894)	(110, 39.00015432447237)	(115, 38.96371942623813)	(120, 38.91878764965506)	(125, 38.84918692551715)	(130, 38.83978577801921)	(135, 38.77712423571644)	(140, 38.733287053196136)	(145, 38.662457410768255)	(150, 38.65790677434111)
ch_3B_CKDL260002520-1A_23757VLT4_L4_1	(1, 38.2329328292768)	(2, 38.333820810020725)	(3, 38.78597676166588)	(4, 39.0865679009472)	(5, 38.982265745327176)	(6, 38.95276730285801)	(7, 38.90121727208906)	(8, 39.07069246295955)	(9, 39.01169756008139)	(10, 38.98793879286386)	(15, 39.24981048836616)	(20, 39.407276508803285)	(25, 39.381781202766454)	(30, 39.274902800912756)	(35, 39.20166305012684)	(40, 39.17772823022635)	(45, 38.98903342879155)	(50, 38.85696224935166)	(55, 38.802639956762626)	(60, 38.79429974233472)	(65, 38.79723264759049)	(70, 38.72661644312543)	(75, 38.69480989667038)	(80, 38.640832817976516)	(85, 38.58665792459547)	(90, 38.623030197474435)	(95, 38.562896209698714)	(100, 38.44550859956192)	(105, 38.44724193150951)	(110, 38.33366494894047)	(115, 38.26227242232884)	(120, 38.15189516080771)	(125, 38.051802651960934)	(130, 38.00807018159965)	(135, 37.82331991876704)	(140, 37.77560329909341)	(145, 37.674390636564794)	(150, 37.53857141183645)
ch_3B_CKDL260002520-1A_23757VLT4_L4_2	(1, 38.30852408100192)	(2, 38.55578524865948)	(3, 38.94229191157074)	(4, 39.042006131528545)	(5, 39.14340703386906)	(6, 39.23254149944834)	(7, 39.19694110686829)	(8, 39.2019620464446)	(9, 39.242765016627835)	(10, 39.2332979857466)	(15, 39.2881592106603)	(20, 39.28630492730248)	(25, 39.314196554249385)	(30, 39.307624378150855)	(35, 39.2742278789316)	(40, 39.24298158465355)	(45, 39.229123599315564)	(50, 39.24895339980875)	(55, 39.25821955651505)	(60, 39.21720148706352)	(65, 39.20309120579469)	(70, 39.160108436987244)	(75, 39.13737987857746)	(80, 39.046064486124344)	(85, 39.02728154374434)	(90, 38.973437044547026)	(95, 38.94027160272155)	(100, 38.87671193395633)	(105, 38.84258455259045)	(110, 38.80420191165637)	(115, 38.727173671390126)	(120, 38.64582863112851)	(125, 38.55964406570041)	(130, 38.53613977976211)	(135, 38.423690848622364)	(140, 38.340405991483294)	(145, 38.231205474002955)	(150, 38.24373886885808)
ch_3C_CKDL260002520-1A_2372W3LT4_L5_1	(1, 38.59994302585652)	(2, 38.50955534752109)	(3, 38.90708343217324)	(4, 39.06065840082687)	(5, 38.98771667118506)	(6, 38.98934541156935)	(7, 39.10648234436952)	(8, 39.21944152631401)	(9, 39.112593827306924)	(10, 39.11631726761327)	(15, 39.148371895015075)	(20, 39.301549527262864)	(25, 39.26995132840828)	(30, 39.19713794943916)	(35, 39.03694063675489)	(40, 39.07730332271511)	(45, 38.96932757802704)	(50, 38.86406498864753)	(55, 38.81286387203904)	(60, 38.81850367684435)	(65, 38.82872746450236)	(70, 38.759142337930804)	(75, 38.7475918363889)	(80, 38.692658172083085)	(85, 38.66446994984581)	(90, 38.714124080788906)	(95, 38.669672176285204)	(100, 38.559765029313084)	(105, 38.59858030600834)	(110, 38.45206822494832)	(115, 38.37013453522654)	(120, 38.28884132806941)	(125, 38.201336880273814)	(130, 38.1576752007862)	(135, 38.005579441865194)	(140, 37.95003537056491)	(145, 37.870163763597546)	(150, 37.73447931139652)
ch_3C_CKDL260002520-1A_2372W3LT4_L5_2	(1, 38.17298536039852)	(2, 38.23162425022874)	(3, 38.66234559795317)	(4, 38.74574070622522)	(5, 38.87786247416042)	(6, 38.92240714697211)	(7, 38.91978082957742)	(8, 38.95993595174354)	(9, 39.037484326815544)	(10, 39.0002346741672)	(15, 39.07669503371853)	(20, 39.07489346470568)	(25, 39.138428318479114)	(30, 39.13869772781185)	(35, 39.12196067301502)	(40, 39.10359275983598)	(45, 39.11141960927175)	(50, 39.13393773933376)	(55, 39.140764258361855)	(60, 39.12165165712156)	(65, 39.10526258937951)	(70, 39.084820944457626)	(75, 39.06880570334475)	(80, 39.034138737334374)	(85, 39.021291173879156)	(90, 38.99509874106205)	(95, 38.966109068419804)	(100, 38.9555247975194)	(105, 38.934916677962654)	(110, 38.90555889728558)	(115, 38.867447643091936)	(120, 38.82413564505744)	(125, 38.76107522281338)	(130, 38.75099418821377)	(135, 38.691880866854184)	(140, 38.64964904774814)	(145, 38.58756269273781)	(150, 38.58296091870277)
ch_3C_CKDL260002520-1A_23757VLT4_L4_1	(1, 38.15291071643371)	(2, 38.171034800811256)	(3, 38.7142401799989)	(4, 38.895684832135565)	(5, 38.79333522093998)	(6, 38.79408847827963)	(7, 38.86073900726522)	(8, 39.04455957117851)	(9, 38.925464048603764)	(10, 38.89423875523309)	(15, 39.16608235831039)	(20, 39.34936918674504)	(25, 39.32534176358705)	(30, 39.212039295347395)	(35, 39.13671017867119)	(40, 39.12575235226301)	(45, 38.94305950378604)	(50, 38.80881706139754)	(55, 38.75834789342252)	(60, 38.752177715092024)	(65, 38.75769456298813)	(70, 38.69106149523655)	(75, 38.65599512502964)	(80, 38.595256512414096)	(85, 38.55145201074204)	(90, 38.58975264768646)	(95, 38.52985006413661)	(100, 38.40378343382335)	(105, 38.40963426003651)	(110, 38.29196107095193)	(115, 38.207803407767614)	(120, 38.09760587393335)	(125, 38.0026160359608)	(130, 37.952607818791044)	(135, 37.766736413611525)	(140, 37.714925807273)	(145, 37.61137962635617)	(150, 37.47245230588361)
ch_3C_CKDL260002520-1A_23757VLT4_L4_2	(1, 38.12147175651437)	(2, 38.31095957011537)	(3, 38.75927776051297)	(4, 38.88613346463623)	(5, 39.0075137268616)	(6, 39.09755453726099)	(7, 39.06535499079399)	(8, 39.07006146990649)	(9, 39.12129291578486)	(10, 39.12020148395521)	(15, 39.19017732293912)	(20, 39.18370955460121)	(25, 39.21330260918597)	(30, 39.21059908181132)	(35, 39.16276010080641)	(40, 39.14024203541611)	(45, 39.1295670761667)	(50, 39.14904018584617)	(55, 39.157111439923185)	(60, 39.114710658774584)	(65, 39.096567824511055)	(70, 39.05482343434526)	(75, 39.02973906690564)	(80, 38.940281572868976)	(85, 38.92337638410784)	(90, 38.870327608752056)	(95, 38.838683253818814)	(100, 38.77138285765095)	(105, 38.73839659721786)	(110, 38.699298026981225)	(115, 38.62545590996125)	(120, 38.54660362688677)	(125, 38.469292958149296)	(130, 38.45285894081427)	(135, 38.34237613970695)	(140, 38.26384801703244)	(145, 38.15670262314368)	(150, 38.17693090703258)
ch_3D_CKDL260002520-1A_2372W3LT4_L5_1	(1, 38.32884744929269)	(2, 38.8158985194084)	(3, 38.99320271131962)	(4, 39.03135488023539)	(5, 39.01390041037593)	(6, 39.15652253869387)	(7, 39.037550497428406)	(8, 39.013247766719374)	(9, 39.05439430071181)	(10, 39.11678703427928)	(15, 39.166150881618634)	(20, 39.31393039400488)	(25, 39.28317058885848)	(30, 39.21670707793545)	(35, 39.045362032330345)	(40, 39.0868151989014)	(45, 38.977216839605575)	(50, 38.878956289865734)	(55, 38.82768808230706)	(60, 38.83204690239129)	(65, 38.85303184461284)	(70, 38.781622434150954)	(75, 38.76498691714325)	(80, 38.712387036677974)	(85, 38.6779240534668)	(90, 38.71903180863249)	(95, 38.692514686980914)	(100, 38.58547513057871)	(105, 38.619460574526315)	(110, 38.47802379900575)	(115, 38.40978645659471)	(120, 38.32566358768113)	(125, 38.22943632776504)	(130, 38.19058933822133)	(135, 38.030480757506396)	(140, 37.9868225948632)	(145, 37.91464360459189)	(150, 37.7962222626446)
ch_3D_CKDL260002520-1A_2372W3LT4_L5_2	(1, 38.33451535461638)	(2, 38.4171802196001)	(3, 38.818220251742545)	(4, 38.87023685067953)	(5, 38.9842725871674)	(6, 39.034621096881104)	(7, 39.017656359627644)	(8, 39.07282923523756)	(9, 39.129437327219335)	(10, 39.09829672998543)	(15, 39.15388697771017)	(20, 39.162236219024415)	(25, 39.2208036412119)	(30, 39.2202199599019)	(35, 39.21005890783632)	(40, 39.187477037537505)	(45, 39.185743184221415)	(50, 39.21347884055306)	(55, 39.221775910352946)	(60, 39.2019737223476)	(65, 39.188052123540544)	(70, 39.16120917978784)	(75, 39.14221754921813)	(80, 39.10444817129847)	(85, 39.09639716714674)	(90, 39.06975631305308)	(95, 39.04211400575286)	(100, 39.028808070793346)	(105, 39.002643356727226)	(110, 38.97412932538834)	(115, 38.93536469087878)	(120, 38.89004243682949)	(125, 38.81246479422235)	(130, 38.80875841790383)	(135, 38.75168937759984)	(140, 38.70754548016783)	(145, 38.64043272373284)	(150, 38.63734101180755)
ch_3D_CKDL260002520-1A_23757VLT4_L4_1	(1, 38.0052116017713)	(2, 38.71029677272746)	(3, 38.742328507534225)	(4, 38.919526081724364)	(5, 38.927305034496854)	(6, 38.966869756741154)	(7, 38.79373685749721)	(8, 38.93185423495002)	(9, 38.867419595785194)	(10, 38.891648742058386)	(15, 39.169921473753504)	(20, 39.34870439079452)	(25, 39.32859632022643)	(30, 39.21320713467322)	(35, 39.11346032668769)	(40, 39.11163251221976)	(45, 38.91768414048407)	(50, 38.783426235216304)	(55, 38.727838684715465)	(60, 38.721309001917334)	(65, 38.73368263423596)	(70, 38.66484759662019)	(75, 38.62418312793246)	(80, 38.56411922859165)	(85, 38.51290063308066)	(90, 38.55165595962386)	(95, 38.50757278164388)	(100, 38.38574734746115)	(105, 38.38242339387428)	(110, 38.27123204708438)	(115, 38.1977115160423)	(120, 38.09412300826276)	(125, 37.99100511187891)	(130, 37.94748740733056)	(135, 37.75253241951851)	(140, 37.710663210569535)	(145, 37.616946255871774)	(150, 37.47601435447163)
ch_3D_CKDL260002520-1A_23757VLT4_L4_2	(1, 38.222046316901704)	(2, 38.46520387989524)	(3, 38.87988719392516)	(4, 38.98253160039356)	(5, 39.09093843882988)	(6, 39.18538457042783)	(7, 39.139592941611355)	(8, 39.155785336706494)	(9, 39.189336269170305)	(10, 39.19170439470597)	(15, 39.248178407767696)	(20, 39.24654095535488)	(25, 39.27768013637956)	(30, 39.26631681892125)	(35, 39.229852300417654)	(40, 39.19889281801348)	(45, 39.18001382980634)	(50, 39.20196988726569)	(55, 39.21011493610351)	(60, 39.17254900024793)	(65, 39.1581885133467)	(70, 39.110735135587966)	(75, 39.083791499624866)	(80, 38.99041742295849)	(85, 38.974550467685404)	(90, 38.92408317342295)	(95, 38.8902508827429)	(100, 38.82345035857888)	(105, 38.787173870453465)	(110, 38.75092587131901)	(115, 38.67273445970545)	(120, 38.593062364877134)	(125, 38.50740370088778)	(130, 38.48979660827588)	(135, 38.380839600411335)	(140, 38.2976007310073)	(145, 38.18822544156512)	(150, 38.206904885315105)
