Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
C3_D_CKDL260002520-1A_23757VLT4_L4_2 - illumina_universal_adapter	(1, 8.075475330553431e-06)	(2, 2.4226425991660297e-05)	(3, 9.690570396664119e-05)	(4, 0.0002018868832638358)	(5, 0.0002234214841453116)	(6, 0.00041723289207859396)	(7, 0.00045491844362117664)	(8, 0.0005033712956044972)	(9, 0.0006971827035377796)	(10, 0.0008936859365812464)	(12, 0.0022140261531267327)	(14, 0.003570706008659709)	(16, 0.0046528197029538695)	(18, 0.0056932101080401695)	(20, 0.00752768892063089)	(22, 0.00957751374203637)	(24, 0.011537162422250669)	(26, 0.013374333059951575)	(28, 0.01537974276703901)	(30, 0.018834700295960786)	(32, 0.0248845772311004)	(34, 0.03107173724685942)	(36, 0.03556977700597769)	(38, 0.040809414582951765)	(40, 0.049252324041045376)	(42, 0.06179084540428467)	(44, 0.07643571991624332)	(46, 0.0915610852103699)	(48, 0.1090081496620306)	(50, 0.13079443619130865)	(52, 0.15847178197422546)	(54, 0.19032818624070363)	(56, 0.2252828812090042)	(58, 0.26584733970692914)	(60, 0.3126918261869145)	(62, 0.3702349715673281)	(64, 0.4316166595548647)	(66, 0.4869094391431641)	(68, 0.5430959046680446)	(70, 0.6051370898075765)	(72, 0.6719118494033678)	(74, 0.7434955545585036)	(76, 0.8213525581329243)	(78, 0.9030656011776843)	(80, 0.9898365836044809)	(82, 1.0815524487586865)	(84, 1.1844380422076024)	(86, 1.295720784087739)	(88, 1.4083023315835392)	(90, 1.5265824728376003)	(92, 1.656208656931089)	(94, 1.7918564537960602)	(96, 1.9415098167093214)	(98, 2.0951780367744224)	(100, 2.2551706999359022)	(102, 2.413413676775762)	(104, 2.5756943912808987)	(106, 2.7433681773942897)	(108, 2.919449879239342)	(110, 3.0979851796723272)	(112, 3.2847749618056934)	(114, 3.478393904243598)	(116, 3.6645551452137357)	(118, 3.8846185775340922)	(120, 4.1120952962078965)	(122, 4.342959676782868)	(124, 4.59233843046569)	(126, 4.838330868159898)	(128, 5.08833143344317)	(130, 5.340058804534627)	(132, 5.603538684057149)	(134, 5.872885396407318)	(136, 6.160782821504323)	(138, 6.439900859004462)
C3_D_CKDL260002520-1A_23757VLT4_L4_2 - polyg	(1, 0.12394239537333407)	(2, 0.12660461040730653)	(3, 0.12745253531701461)	(4, 0.12841620870646067)	(5, 0.12925605814083824)	(6, 0.13003130377257135)	(7, 0.13102189541311923)	(8, 0.13218476386071895)	(9, 0.1334929908642686)	(10, 0.13540687851760974)	(12, 0.13778106826479247)	(14, 0.13887798699719264)	(16, 0.13986992455029562)	(18, 0.14064382426947364)	(20, 0.14134100697301144)	(22, 0.1420718374904265)	(24, 0.14265596353933654)	(26, 0.14333699529221322)	(28, 0.14375422818429184)	(30, 0.14402610252042045)	(32, 0.14437200204707917)	(34, 0.14468425375986055)	(36, 0.14507995205105767)	(38, 0.14548641764269554)	(40, 0.14589961279710884)	(42, 0.14626435509953883)	(44, 0.1465833363750957)	(46, 0.14697768875373773)	(48, 0.14740568894625705)	(50, 0.14779600358723383)	(52, 0.14818766414076565)	(54, 0.14866142536015814)	(56, 0.1491001928531182)	(58, 0.1494837779313195)	(60, 0.14982160198264763)	(62, 0.1501944197604082)	(64, 0.15060357717715622)	(66, 0.15094274714103947)	(68, 0.15135190455778752)	(70, 0.1517866343130823)	(72, 0.15215810617828776)	(74, 0.15266551521155752)	(76, 0.15324829534791246)	(78, 0.15390510067479748)	(80, 0.15470995638274265)	(82, 0.15556730268033642)	(84, 0.1564825232177991)	(86, 0.15779747978412423)	(88, 0.1607194559412295)	(90, 0.16247856365073504)	(92, 0.1643036210754401)	(94, 0.16622289237900165)	(96, 0.16879089353411764)	(98, 0.1716765300522354)	(100, 0.17429029223422454)	(102, 0.17714228093846499)	(104, 0.18043169122311042)	(106, 0.1852904355469934)	(108, 0.19271718102599236)	(110, 0.19962305834617067)	(112, 0.20544951379716497)	(114, 0.21241864900743257)	(116, 0.2228669681726136)	(118, 0.23719151549646028)	(120, 0.25373008897343374)	(122, 0.27053784496142563)	(124, 0.29039409288670137)	(126, 0.31549670795172674)	(128, 0.3464338539430769)	(130, 0.3807371272347128)	(132, 0.4195734340118994)	(134, 0.4635968877764114)	(136, 0.5154898922505478)	(138, 0.5763036051398355)
ch_1A_CKDL260002520-1A_2372W3LT4_L5_1 - illumina_universal_adapter	(1, 9.285913269570062e-05)	(2, 0.00018571826539140124)	(3, 0.0003714365307828025)	(4, 0.0006500139288699043)	(5, 0.0008357321942613056)	(6, 0.0011143095923484075)	(7, 0.001207168725044108)	(8, 0.0013000278577398087)	(9, 0.0015786052558269105)	(10, 0.0018107530875661622)	(12, 0.003575076608784474)	(14, 0.004828674900176432)	(16, 0.005385829696350636)	(18, 0.006407280156003343)	(20, 0.008264462809917356)	(22, 0.01197882811774538)	(24, 0.015646763859225556)	(26, 0.018339678707400872)	(28, 0.0221469031479246)	(30, 0.028275605905840842)	(32, 0.03802581483888941)	(34, 0.04619741851611106)	(36, 0.052883276070201504)	(38, 0.06137988671185811)	(40, 0.07321942613055994)	(42, 0.08905190825517689)	(44, 0.1126845575262327)	(46, 0.13687436159346272)	(48, 0.16199275698764976)	(50, 0.19384343950227506)	(52, 0.23363357786238276)	(54, 0.27862382765344973)	(56, 0.3302070758659114)	(58, 0.38982263905655123)	(60, 0.45561333457145514)	(62, 0.5317113938155817)	(64, 0.6115238183675364)	(66, 0.6843718079673136)	(68, 0.755594762744916)	(70, 0.8313213854582597)	(72, 0.90755873340143)	(74, 0.986953291856254)	(76, 1.073823010493082)	(78, 1.1700715015321757)	(80, 1.2686879004550096)	(82, 1.3652613984585384)	(84, 1.4680564583526792)	(86, 1.5841768037886526)	(88, 1.7039650849661063)	(90, 1.8242176618070387)	(92, 1.960627727737023)	(94, 2.104187946884576)	(96, 2.2608877333085706)	(98, 2.425991271241527)	(100, 2.597084223233355)	(102, 2.7660878447395305)	(104, 2.9360200575726623)	(106, 3.1115702479338845)	(108, 3.2920884018943264)	(110, 3.480731729965642)	(112, 3.669932212833132)	(114, 3.869068622899062)	(116, 4.062122759773423)	(118, 4.289349057479803)	(120, 4.527579162410623)	(122, 4.771984399665707)	(124, 5.034265019964714)	(126, 5.293202711486675)	(128, 5.5600798588541185)	(130, 5.821014021729037)	(132, 6.100241433745008)	(134, 6.389590491224812)	(136, 6.706611570247934)	(138, 7.004782245333828)
ch_1A_CKDL260002520-1A_2372W3LT4_L5_1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.002228619184696815)	(4, 0.0023214783173925156)	(5, 0.0025071965827839168)	(6, 0.00297149224626242)	(7, 0.0032500696443495216)	(8, 0.0033429287770452222)	(9, 0.003714365307828025)	(10, 0.0040858018386108275)	(12, 0.0045500975020893305)	(14, 0.004782245333828582)	(16, 0.004875104466524283)	(18, 0.005060822731915684)	(20, 0.005107252298263534)	(22, 0.005385829696350636)	(24, 0.00598941405887269)	(26, 0.006314421023307642)	(28, 0.006592998421394744)	(30, 0.006918005385829696)	(32, 0.007103723651221097)	(34, 0.007150153217568948)	(36, 0.007150153217568948)	(38, 0.0073358714829603495)	(40, 0.007707308013743152)	(42, 0.008218033243569504)	(44, 0.00886804717243941)	(46, 0.009425201968613614)	(48, 0.010168075030179219)	(50, 0.010910948091744824)	(52, 0.011328814188875476)	(54, 0.011793109852353979)	(56, 0.012350264648528182)	(58, 0.014439595134181447)	(60, 0.0147646020986164)	(62, 0.015414616027486304)	(64, 0.015832482124616958)	(66, 0.016250348221747608)	(68, 0.01662178475253041)	(70, 0.016900362150617514)	(72, 0.017225369115052465)	(74, 0.01768966477853097)	(76, 0.018478967406444426)	(78, 0.01940755873340143)	(80, 0.020057572662271338)	(82, 0.021450459652706845)	(84, 0.023539790138360106)	(86, 0.02576840932305692)	(88, 0.02683628934905748)	(90, 0.028043458074101586)	(92, 0.030550654656885504)	(94, 0.03454359736280063)	(96, 0.03858296963506361)	(98, 0.04252948277463088)	(100, 0.04745101680750302)	(102, 0.054740458724115516)	(104, 0.06467638592255548)	(106, 0.07414801745751695)	(108, 0.08357321942613055)	(110, 0.09309128052743987)	(112, 0.1062308478038815)	(114, 0.12466338564397808)	(116, 0.1495960627727737)	(118, 0.17907883740365865)	(120, 0.21055808338750115)	(122, 0.2446373850868233)	(124, 0.2874454452595413)	(126, 0.33605720122574056)	(128, 0.39005478688829043)	(130, 0.4555669050051072)	(132, 0.5247933884297521)	(134, 0.6038165103537932)	(136, 0.6887826167703595)	(138, 0.7639985142538769)
ch_1A_CKDL260002520-1A_2372W3LT4_L5_2 - illumina_universal_adapter	(1, 9.285913269570062e-05)	(2, 0.00018571826539140124)	(3, 0.00027857739808710187)	(4, 0.0003714365307828025)	(5, 0.0003714365307828025)	(6, 0.0006500139288699043)	(7, 0.000742873061565605)	(8, 0.0008357321942613056)	(9, 0.0011143095923484075)	(10, 0.001346457424087659)	(12, 0.002692914848175318)	(14, 0.003528647042436624)	(16, 0.0040858018386108275)	(18, 0.004828674900176432)	(20, 0.006732287120438295)	(22, 0.01035379329557062)	(24, 0.014207447302442194)	(26, 0.017411087380443866)	(28, 0.021125452688271894)	(30, 0.02730058501253598)	(32, 0.03742223047636735)	(34, 0.04619741851611106)	(36, 0.0527904169375058)	(38, 0.061287027579162406)	(40, 0.07284798959977713)	(42, 0.08840189432630699)	(44, 0.1122202618627542)	(46, 0.13627077723094067)	(48, 0.1609248769616492)	(50, 0.19361129167053578)	(52, 0.23377286656142632)	(54, 0.27913455288327604)	(56, 0.33039279413130285)	(58, 0.39079765994985605)	(60, 0.45742408765902126)	(62, 0.5340328721329743)	(64, 0.6140774445166681)	(66, 0.6870647228154889)	(68, 0.7583341071594392)	(70, 0.8327142724486953)	(72, 0.9094623456216919)	(74, 0.9896926362707772)	(76, 1.0766087844739531)	(78, 1.173693007707308)	(80, 1.2727272727272727)	(82, 1.3686507568019315)	(84, 1.4718636827932028)	(86, 1.5893304856532642)	(88, 1.709954499024979)	(90, 1.8310892376265206)	(92, 1.9678707400872875)	(94, 2.1124059801281456)	(96, 2.2705450831089236)	(98, 2.43866654285449)	(100, 2.611245240969449)	(102, 2.782848918191104)	(104, 2.9535240040858017)	(106, 3.129770637942242)	(108, 3.309963784938249)	(110, 3.499953570433652)	(112, 3.6900362150617516)	(114, 3.8891726251276815)	(116, 4.083341071594392)	(118, 4.31168167889312)	(120, 4.549122481196026)	(122, 4.795384901105024)	(124, 5.061844182375337)	(126, 5.324496239205126)	(128, 5.590537654378307)	(130, 5.85161110595227)	(132, 6.1309313771009375)	(134, 6.421905469402915)	(136, 6.743244498096388)	(138, 7.043504503667936)
ch_1A_CKDL260002520-1A_2372W3LT4_L5_2 - polyg	(1, 0.166867861454174)	(2, 0.16946791716965365)	(3, 0.17076794502739345)	(4, 0.17234655028322035)	(5, 0.17336800074287306)	(6, 0.17485374686600427)	(7, 0.17661807038722258)	(8, 0.1778252391122667)	(9, 0.1793109852353979)	(10, 0.18172532268548613)	(12, 0.18432537840096574)	(14, 0.18599684278948836)	(16, 0.18701829324914104)	(18, 0.1876218776116631)	(20, 0.18817903240783732)	(22, 0.18882904633670722)	(24, 0.18906119416844647)	(26, 0.18961834896462065)	(28, 0.18994335592905562)	(30, 0.1902219333271427)	(32, 0.19026836289349058)	(34, 0.19036122202618627)	(36, 0.19082551768966477)	(38, 0.19128981335314327)	(40, 0.19189339771566533)	(42, 0.19249698207818738)	(44, 0.19291484817531804)	(46, 0.193239855139753)	(48, 0.1936112916705358)	(50, 0.19412201690036215)	(52, 0.19477203082923206)	(54, 0.19542204475810196)	(56, 0.19560776302349336)	(58, 0.19574705172253692)	(60, 0.1963042065187111)	(62, 0.19662921348314605)	(64, 0.19713993871297242)	(66, 0.19778995264184235)	(68, 0.19811495960627729)	(70, 0.19862568483610366)	(72, 0.19885783266784288)	(74, 0.19950784659671278)	(76, 0.200065001392887)	(78, 0.2011793109852354)	(80, 0.2020150431794967)	(82, 0.2034079301699322)	(84, 0.20456866932862847)	(86, 0.20614727458445536)	(88, 0.20879375986628285)	(90, 0.21055808338750115)	(92, 0.21185811124524095)	(94, 0.21366886433280713)	(96, 0.2172439409415916)	(98, 0.221469031479246)	(100, 0.2264834246448138)	(102, 0.23094066301420746)	(104, 0.2364193518432538)	(106, 0.24412665985699694)	(108, 0.2558269105766552)	(110, 0.2649735351471817)	(112, 0.2726344135945771)	(114, 0.2835917912526697)	(116, 0.29682421766180705)	(118, 0.31344600241433745)	(120, 0.33995728479896)	(122, 0.36549354629027764)	(124, 0.39339771566533566)	(126, 0.42845203825796263)	(128, 0.47144581669607205)	(130, 0.5191754109016622)	(132, 0.5742408765902127)	(134, 0.6366422137617235)	(136, 0.7083758937691522)	(138, 0.7893026279134553)
ch_1A_CKDL260002520-1A_23757VLT4_L4_1 - illumina_universal_adapter	(1, 7.245893489495864e-06)	(2, 3.985241419222725e-05)	(3, 0.00018477028398214453)	(4, 0.00043837655611449975)	(5, 0.0004673601300724832)	(6, 0.0006774910412678633)	(7, 0.0007318352424390823)	(8, 0.0007898023903550491)	(9, 0.0009926874080609333)	(10, 0.0012390477867037927)	(12, 0.0029454557034800685)	(14, 0.004718888135034181)	(16, 0.005773165637755829)	(18, 0.006921639755840924)	(20, 0.008809195009854595)	(22, 0.011133315346610394)	(24, 0.013816107411096238)	(26, 0.01589024442246443)	(28, 0.018375585889361508)	(30, 0.02321765421371712)	(32, 0.03198156238926237)	(34, 0.040562511754197846)	(36, 0.046900857084134356)	(38, 0.05460143039009608)	(40, 0.06534890190839082)	(42, 0.08169020320057636)	(44, 0.1007595833915571)	(46, 0.12046479073624111)	(48, 0.14313175704475656)	(50, 0.17125669262423474)	(52, 0.20684852144463842)	(54, 0.24664296848894973)	(56, 0.29020165720105406)	(58, 0.34102616560975046)	(60, 0.39873608430684027)	(62, 0.46969330777610085)	(64, 0.5428406025525616)	(66, 0.607155153165327)	(68, 0.669768730281433)	(70, 0.7370305480710508)	(72, 0.8084496972502668)	(74, 0.8832146377482575)	(76, 0.9645425462743591)	(78, 1.0489825660541992)	(80, 1.1376252040579466)	(82, 1.2295176252917333)	(84, 1.3315524859374417)	(86, 1.4407625926111232)	(88, 1.5511900093910402)	(90, 1.6676387636607282)	(92, 1.7939183839222899)	(94, 1.9251994821649758)	(96, 2.0716824649486245)	(98, 2.2196725935780877)	(100, 2.372321831721297)	(102, 2.523800858065953)	(104, 2.6777253734633133)	(106, 2.839335970379657)	(108, 3.0087793781581453)	(110, 3.1770888036055274)	(112, 3.3550189641335884)	(114, 3.5392566749442547)	(116, 3.7205127005839937)	(118, 3.9318880939861947)	(120, 4.150661544641171)	(122, 4.373173876336727)	(124, 4.614262867465978)	(126, 4.852453501199431)	(128, 5.098254134570226)	(130, 5.342783113633616)	(132, 5.6017857649422735)	(134, 5.869354873828887)	(136, 6.157906278787708)	(138, 6.440112092523103)
ch_1A_CKDL260002520-1A_23757VLT4_L4_1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.002550554508302544)	(4, 0.0029382098099905727)	(5, 0.0031193571472279695)	(6, 0.0035033895021712503)	(7, 0.0037932252417510848)	(8, 0.004061323300862432)	(9, 0.00469533898119332)	(10, 0.005095674596487966)	(12, 0.005454346324218011)	(14, 0.005671723128902887)	(16, 0.005793091844851943)	(18, 0.005941632661386608)	(20, 0.006090173477921274)	(22, 0.00629849291574428)	(24, 0.00660463191567548)	(26, 0.007077426465865085)	(28, 0.007932441897625597)	(30, 0.008923317832314155)	(32, 0.00946857131739872)	(34, 0.009745726743371937)	(36, 0.010126136151570469)	(38, 0.010575381547919213)	(40, 0.011169544814057873)	(42, 0.01241040407413404)	(44, 0.013062534488188667)	(46, 0.01397732854123752)	(48, 0.015038851937448666)	(50, 0.016428252014059494)	(52, 0.017314062493150366)	(54, 0.01847159397809733)	(56, 0.020326542711408272)	(58, 0.023744792965077945)	(60, 0.024433152846580056)	(62, 0.02568850389363521)	(64, 0.02592037248529908)	(66, 0.026275421266284377)	(68, 0.026599674999939316)	(70, 0.026869584532423038)	(72, 0.027282600461324302)	(74, 0.027941976768868428)	(76, 0.02870098411189312)	(78, 0.029423761987470327)	(80, 0.030356670774242922)	(82, 0.03209025079160481)	(84, 0.03457196931175714)	(86, 0.037551843009312316)	(88, 0.03902638233442472)	(90, 0.040817929499702574)	(92, 0.0434807953570923)	(94, 0.04715084040952196)	(96, 0.05061256602412861)	(98, 0.053550775834119185)	(100, 0.05698170640139547)	(102, 0.0630410848319864)	(104, 0.07266000843929214)	(106, 0.08265390703467931)	(108, 0.09079285689675554)	(110, 0.10078132107202559)	(112, 0.11414818308677309)	(114, 0.1324060232069303)	(116, 0.15418174461623774)	(118, 0.17884495458110927)	(120, 0.2070731441428128)	(122, 0.23862357586945016)	(124, 0.27761010578968265)	(126, 0.3223679898742986)	(128, 0.369390215674382)	(130, 0.4256455212534555)	(132, 0.4894238757479981)	(134, 0.5636906610685859)	(136, 0.6415206145126334)	(138, 0.7102895781480663)
ch_1A_CKDL260002520-1A_23757VLT4_L4_2 - illumina_universal_adapter	(1, 1.0868840234243795e-05)	(2, 1.811473372373966e-05)	(3, 0.0001485408165346652)	(4, 0.00031519636679307005)	(5, 0.0003441799407510535)	(6, 0.0005398190649674419)	(7, 0.0005905403193939129)	(8, 0.0006340156803308881)	(9, 0.000847769538271016)	(10, 0.0010778266565625097)	(12, 0.0024219398988639925)	(14, 0.0038674956500184174)	(16, 0.004939887886463805)	(18, 0.0061590094660714835)	(20, 0.008164310489289464)	(22, 0.010732979731315748)	(24, 0.0136657551211892)	(26, 0.01615109658808628)	(28, 0.019040396617022753)	(30, 0.02419041541468194)	(32, 0.033186192181891054)	(34, 0.04201350192546939)	(36, 0.04844423239739697)	(38, 0.05617741222406143)	(40, 0.06700096562399588)	(42, 0.08343102911142775)	(44, 0.10239896679355553)	(46, 0.12215308391929364)	(48, 0.14483091906804332)	(50, 0.17301744474218222)	(52, 0.2088212159471537)	(54, 0.24871891697369025)	(56, 0.2923446302005725)	(58, 0.3433847039405814)	(60, 0.40155473687425414)	(62, 0.4725355094973556)	(64, 0.546005246534099)	(66, 0.6101676333835848)	(68, 0.6725420960145376)	(70, 0.7398854301059121)	(72, 0.8114404397880561)	(74, 0.886419134143987)	(76, 0.9678412392854521)	(78, 1.052533053864052)	(80, 1.1410760608323192)	(82, 1.232713064320601)	(84, 1.3345758349959338)	(86, 1.4438529661843933)	(88, 1.5546607923725086)	(90, 1.6710624483345151)	(92, 1.7973909783771307)	(94, 1.9289818385664927)	(96, 2.0757655259299552)	(98, 2.2253479396537355)	(100, 2.3800242165006313)	(102, 2.5322676846084287)	(104, 2.6868986746210153)	(106, 2.8494494262176207)	(108, 3.0194869972622476)	(110, 3.1885626759461445)	(112, 3.36814490018981)	(114, 3.5532013969647895)	(116, 3.734727332137012)	(118, 3.9465900118763817)	(120, 4.166276445111034)	(122, 4.390136512995637)	(124, 4.63274533028431)	(126, 4.871908725218727)	(128, 5.1175010391516995)	(130, 5.361504690937101)	(132, 5.621179398866909)	(134, 5.889788293469265)	(136, 6.183420881237596)	(138, 6.467557725587942)
ch_1A_CKDL260002520-1A_23757VLT4_L4_2 - polyg	(1, 0.1433708715299099)	(2, 0.1466279006534383)	(3, 0.14754812912660428)	(4, 0.14872558681864734)	(5, 0.14962407761134483)	(6, 0.1503704046407629)	(7, 0.1514427968772083)	(8, 0.15264199224971986)	(9, 0.15394987602457386)	(10, 0.15615806206549773)	(12, 0.15863978058565006)	(14, 0.15978282028361804)	(16, 0.1606613848692194)	(18, 0.16134068738385965)	(20, 0.16192579328313644)	(22, 0.1625543745433502)	(24, 0.16311049686866902)	(26, 0.16368654540108393)	(28, 0.16408869248975094)	(30, 0.16437490528258603)	(32, 0.16470459343635813)	(34, 0.16494733086825622)	(36, 0.1653295517498271)	(38, 0.16574437915210077)	(40, 0.16628057527032344)	(42, 0.1666736649921286)	(44, 0.16703414819323104)	(46, 0.16750331979667588)	(48, 0.16798698318709973)	(50, 0.16839818764262862)	(52, 0.16884743303897737)	(54, 0.16943435041162652)	(56, 0.17000134157717958)	(58, 0.17050130822795478)	(60, 0.17092338152371794)	(62, 0.17133277450587445)	(64, 0.17174397896140334)	(66, 0.17212619984297425)	(68, 0.17255733050559924)	(70, 0.1730826577835877)	(72, 0.17356450970063916)	(74, 0.17401737804373266)	(76, 0.17473653297256514)	(78, 0.17548467147535557)	(80, 0.17645924414969277)	(82, 0.17736135788913499)	(84, 0.17845005338593176)	(86, 0.1798593796696387)	(88, 0.18266897487019074)	(90, 0.1843627024733604)	(92, 0.18625569214749116)	(94, 0.18836424715293448)	(96, 0.19111406373219814)	(98, 0.19447072389120712)	(100, 0.19810635094956164)	(102, 0.20163872402569089)	(104, 0.20598082569927129)	(106, 0.21297130144326243)	(108, 0.2233202488196349)	(110, 0.23274534477609665)	(112, 0.24062163099917866)	(114, 0.24997426802074543)	(116, 0.26293898294682594)	(118, 0.28146854407283917)	(120, 0.3023095452220017)	(122, 0.32400556180292467)	(124, 0.349016574655292)	(126, 0.38092024368954225)	(128, 0.41956621661576854)	(130, 0.46228619315646374)	(132, 0.5100601804060824)	(134, 0.5645619797606978)	(136, 0.6288493582728776)	(138, 0.702819061960396)
ch_1B_CKDL260002520-1A_2372W3LT4_L5_1 - illumina_universal_adapter	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0001929667479699898)	(5, 0.0001929667479699898)	(6, 0.0001929667479699898)	(7, 0.0001929667479699898)	(8, 0.0003859334959399796)	(9, 0.0007718669918799592)	(10, 0.001061317113834944)	(12, 0.0017367007317299083)	(14, 0.0027980178455648524)	(16, 0.0034734014634598166)	(18, 0.004824168699249745)	(20, 0.006030210874062181)	(22, 0.009069437154589521)	(24, 0.012108663435116861)	(26, 0.01495492296767421)	(28, 0.01784942418722406)	(30, 0.024169085183241224)	(32, 0.034251597764673195)	(34, 0.04481652721603013)	(36, 0.051859813516934763)	(38, 0.05981969187069684)	(40, 0.07308615579363364)	(42, 0.09445722313131001)	(44, 0.11597301552996388)	(46, 0.1418305597579425)	(48, 0.17111326376238847)	(50, 0.20768046250270156)	(52, 0.25268995646670167)	(54, 0.3051286702275464)	(56, 0.3620056191917009)	(58, 0.43108771496495724)	(60, 0.5081779307789682)	(62, 0.605529655129828)	(64, 0.7078020315539226)	(66, 0.7935757510265831)	(68, 0.8701353082836765)	(70, 0.9584658371669394)	(72, 1.0480024082250146)	(74, 1.1364776621692552)	(76, 1.2335399363981598)	(78, 1.337018354997067)	(80, 1.447009401339961)	(82, 1.5560356139430054)	(84, 1.6778941152860538)	(86, 1.8040943684584272)	(88, 1.9253739695575658)	(90, 2.0557230078112942)	(92, 2.194900274784649)	(94, 2.334511716940937)	(96, 2.4854599555404615)	(98, 2.6327900676155487)	(100, 2.785571490320788)	(102, 2.940427305566705)	(104, 3.0902177436784095)	(106, 3.241551915773874)	(108, 3.397854981629566)	(110, 3.54861025348112)	(112, 3.7017776096822996)	(114, 3.8576947420420513)	(116, 4.007629905214733)	(118, 4.182120087066597)	(120, 4.360903779060792)	(122, 4.540121646237921)	(124, 4.723922473679336)	(126, 4.902030782055636)	(128, 5.086410509740961)	(130, 5.262444425576584)	(132, 5.453095572570934)	(134, 5.642251227268517)	(136, 5.8480985056655035)	(138, 6.042319537497299)
